Call ID,Customer ID,Abandoned,Abandonment Reason,Call Duration Before Abandonment (mins)
6b6f5e67-61fe-4d02-90a2-42c3dd3c2894,a4ffd502-2594-490d-a0d3-8b0b96e57ec1,False,Not Interested,2.0
86196863-1d44-43ac-8373-ecc21357984b,222834ed-39d3-4dc5-8432-6300a60519e0,True,Not Interested,
ebc1f51a-a17f-4841-94ca-15b70f8e8d88,c0618b5b-cf2c-48fa-898e-12e46ac7a48d,True,Long Wait Time,1.0
d407f269-3c90-4686-a8da-2afbaddd42d7,8a63914f-6b04-4a85-b5e6-c51ebcf2c2fa,False,Answered by Wrong Department,4.0
bdb48cab-bc1b-4845-aaf0-2192d4a7a406,dc27469c-28a5-43b5-97b8-35df272faac0,False,Not Interested,
1c1a8c99-6eea-4f77-8d1b-0a5eff8242a0,af646f75-4ae7-41f4-adb0-bc16d8462627,True,Long Wait Time,2.0
5d551e09-5128-4858-a6b0-6cf75596e4f2,cf8ddf7f-9c0d-432e-a348-21783f6454f0,True,Not Interested,
f3ddf840-b66e-4032-ac81-81e0bb261cd5,b8b262ca-4837-4647-a5dd-7f43a617380b,False,Long Wait Time,5.0
aa7a9781-3e9c-4f09-b5ae-234645b7a51d,7b02906d-adab-4415-9917-dac4b7323bbf,True,Long Wait Time,
78651bb8-091e-4891-be57-b187238ec362,88396337-f721-40fe-8660-0708991931e8,False,Answered by Wrong Department,1.0
23f1a716-0ded-4e9b-9c43-22660f393eb7,2520b457-6fb2-4e1e-b157-4565102710d0,True,Not Interested,
6a851ef4-c284-4bff-b42d-694361dccf0f,03c531e2-672c-44aa-9685-084d9c67ec2c,True,Answered by Wrong Department,3.0
e4e98800-3c84-42d2-a733-ff664afd69e9,16b86d35-654b-4b2c-bbe4-7e6ec03dbefe,True,Answered by Wrong Department,6.0
972c000e-88ea-44bd-807f-2b4dd6b9194b,f7f65fe3-425e-4544-80aa-3659145a38ed,False,Answered by Wrong Department,2.0
71b3578a-de21-4089-a74f-76a195be6c92,1dc81e9b-bf6c-4f42-9464-8d4e71f6110f,False,Answered by Wrong Department,9.0
b8250699-d9bf-4655-a9c9-494384c7ff41,d69f54d1-87df-4fa9-9e0c-9e20bfb9eb76,False,Long Wait Time,
b3e7f335-a7dc-41c6-8ccf-542a3d0b1287,5525111f-c709-4639-820e-a9e2164e2b5d,False,Not Interested,8.0
726389de-9dd9-4d15-8f77-46d0f6ab8ba7,e08e2ac6-4dfb-480e-888b-cb7ff74eabab,False,Long Wait Time,
e41d79e9-c11a-48ed-ae03-837eb389002c,e098e93f-2ffc-456e-b15e-cb9496793265,False,Long Wait Time,10.0
f52d5bfd-23b0-4d43-ba51-cd3fbd993165,e349ff88-9a91-4381-b941-87e545a2c6a6,False,Not Interested,
e872db39-e45a-400f-80b6-9ae6f1551af8,c3b8a40c-3a37-4eb3-8ea8-8e56449b58f2,False,Answered by Wrong Department,8.0
5e3d0f01-8747-4f91-b572-84542779a007,7280077b-9bdd-4a8c-a8bf-df856275d4ea,True,Long Wait Time,2.0
89743690-6c28-4854-8060-7e16bbb01b15,43d4372c-a8e6-42fd-8f4d-3c4172ba0a65,True,Not Interested,6.0
ff7e4b2c-473a-47c7-b844-02feeecbd412,48427151-fc15-47f4-8e8f-05cdc64ddd85,False,Not Interested,
a0643c46-642a-49c5-b45c-c7d2be829a23,09b49a5d-0e35-42ca-9d7a-13e892b0d86b,False,Answered by Wrong Department,10.0
2ba254ec-d024-4929-82dd-06073885d389,3cfcfd3c-2b0c-4a4d-9013-7482bbdebdf2,True,Not Interested,
e3d7ed0f-ff31-497e-9c20-681d22b7ada7,476964d7-1696-413d-958b-ed8e2ccdfca1,True,Not Interested,
048ffeae-6a83-4bd2-b08f-3c2361122e77,7afda9b3-6c6a-41e7-ac42-7c5a1e5b5a1e,True,Not Interested,2.0
b742a31f-785b-41c6-ae42-5d2f982dde3d,bcd873df-328d-4eef-8662-3ba3cd7b861f,True,Long Wait Time,3.0
2f78a59b-efac-47eb-bc00-ccf05945e343,d9a720e2-aa37-476e-abec-ec1d1f1142ce,True,Answered by Wrong Department,2.0
98850139-2042-446f-9c31-6cb51d2debad,561bc5b6-160a-45a2-ac04-210d0e5c37c6,True,Long Wait Time,
db2e6bc4-0fc3-4e61-9a09-c585fbc5231c,b37aa874-17b1-4a82-9e77-0727cfaafe0b,True,Answered by Wrong Department,4.0
f22cbc6c-3468-44a1-a451-24d703fb2b65,efafd2ff-d117-4c33-be51-028d5c02851e,False,Long Wait Time,
2ac1050c-b366-4804-9433-9e5b41e8367c,720d6486-d5e7-43a5-8fdf-99f0973715f8,False,Not Interested,8.0
bb9bb97c-97c4-4fe1-9bc8-c0b286f66a22,e2d1fef1-4789-4505-9d36-92dc2c512c80,False,Long Wait Time,
cd02edb6-46d1-4a2e-8992-85a893f8bff5,379668f5-ed15-43db-843e-653a5b89d03b,True,Answered by Wrong Department,
b57111d7-869d-47cb-b4fb-42f92cef2474,0976d347-defb-4355-8767-98b0c1a7fa26,True,Not Interested,
a40f338a-7671-4cf9-9b4d-2dd6776f3fbe,10120994-0626-4522-baf4-1dabcbd36c20,True,Long Wait Time,
8da79475-21e0-4f5d-9d50-0a0affb0f09c,2ef03ae4-6ed5-4a0b-ac2d-1c6f45454b47,True,Not Interested,7.0
bc2ff098-193b-4d50-9971-494c6e8d15d1,2d3d3533-993b-485d-9523-204aa2c31a60,False,Long Wait Time,
6feacb59-6b26-4ac9-9345-4611442e564f,d00937ba-645d-4668-bb97-081502ab1933,True,Answered by Wrong Department,
6af63861-7c79-4eaa-8c18-9d17fb845dcf,889439ef-cac8-4b2c-a1ef-20b8293c68b6,True,Not Interested,8.0
3f214b2b-8005-4cfc-8fd4-4944b9977c49,ece9fc97-d67b-434c-83d1-9ad71b71bdc5,True,Long Wait Time,
ad624d17-4248-4257-9bd8-0934f566e6fd,07bb65a3-a096-4fb0-a8cc-6ef7ad067f99,False,Answered by Wrong Department,
8e7dda60-29b2-46fa-b237-7f017ae3aaa2,c8d01320-1df4-4178-a20b-95cf9edf5e2b,False,Answered by Wrong Department,7.0
0e23212b-766e-40e1-bec7-7b2ac71323f3,1524ace1-723d-4d65-a12d-3371fd71fb2e,True,Answered by Wrong Department,
6e227c8d-b45b-46c5-a3b7-bad6b17ec5cd,f1bb96e8-c603-42cc-bc65-2acf320ff2bb,True,Not Interested,1.0
08ca34fe-9ff3-4873-aea3-b33b81f329be,4352570d-72dc-40f4-87c7-78ff6c222401,True,Long Wait Time,7.0
691d706c-5034-4a7f-8b12-38050e3e43fb,53098e94-34a4-4c31-a3f6-14c8cdec2d6a,False,Not Interested,3.0
cde5ab2a-b1c6-439c-8be3-89b2242e89e9,392f1136-f0e1-4d60-9a62-9416380416f4,False,Answered by Wrong Department,
c48c9c42-77e8-4028-800c-a71e9e5d65c6,8c120d5d-eeda-46f1-98a5-3800d0fd7f99,False,Not Interested,10.0
dc2f50de-dc6d-4eef-9ed8-4595adcdd47d,8f1360fe-e513-4f66-99d5-b6929538b729,False,Long Wait Time,
ff810246-6ef3-4205-987e-24683326efba,441bffbc-c064-4070-9175-1a04e3ff0757,True,Answered by Wrong Department,
75edd4c6-f1b5-4c8c-a2de-27fb4effb3e4,3c29a8c5-59d2-436a-97ef-3120a019fb09,False,Not Interested,
576e9604-41a0-4618-b800-c92ec2fc58d0,8c47fd2d-d09d-472b-b38b-a8211ae61d23,False,Not Interested,2.0
37ff3100-473e-44f3-8169-43b1c7c26694,dc56d47d-a6ec-4775-90b2-b7aa99593ffd,False,Answered by Wrong Department,8.0
f2850444-49f6-4521-905a-1e963c2132db,3ccd5dec-194b-4c79-abc5-25fc183a5d65,False,Not Interested,5.0
ce55a7f3-ad94-4e78-b8b3-6586800a9c17,21643fcb-75d4-42f7-a225-20345125bc0f,False,Answered by Wrong Department,
4892d6f4-5794-4084-bbf0-973f6a681404,7b4f2849-9db6-4fb3-9e06-e520b55b5542,True,Answered by Wrong Department,
788c0181-53e0-49ec-9ed0-9c29d154a023,3a9257ed-d40c-4f95-8613-a557bd9432b5,True,Long Wait Time,
edf5e40b-646d-4e7e-8753-1e32eddda0f5,1cc98e4c-0e50-43ce-9dfe-bb6968132d08,False,Long Wait Time,2.0
7af2dc96-f19f-401e-ba75-1682b594f7f4,76e3c456-a9b1-428a-97c0-7e676dde0715,False,Answered by Wrong Department,2.0
f3f3b98e-c375-45c2-86cc-770a65ea0713,b1c54c9d-24f1-4274-8996-5a829d4b7e22,False,Long Wait Time,10.0
226d53e4-128b-44f8-bc28-480e474c2386,e1883b03-0ce5-42da-b1d3-7ed4af9b151e,True,Not Interested,
1c275884-a79c-4eb5-a35a-b7cd58a70396,9c4e3af3-6bc8-4fcc-a0ac-9f80da95502f,False,Answered by Wrong Department,
d844d5a0-905e-40cf-999c-cef6723e207d,ffd96507-d6b2-4be3-bc3c-4f6e7eec124f,False,Answered by Wrong Department,6.0
4e491027-5113-466d-ae64-50828dacf6bf,df145b61-0f20-4a50-a4e8-654fcaca10ce,False,Answered by Wrong Department,
05172534-4aeb-4f42-b988-728747e5f481,00b499f9-1299-47d3-88f1-60554d600fd1,False,Long Wait Time,5.0
49016f5c-e412-4c85-a726-1e620a621f87,1b5bc4c7-33ec-49fe-ba23-68d5bfad24c1,False,Long Wait Time,
5ed18003-8940-4688-a118-c88a3cb76b66,a6af5298-c005-4c55-b018-bbc68cc3342d,False,Answered by Wrong Department,
a33ef8b2-e9b9-44a8-80e2-29b47075db1a,23dd2630-c7cc-4fe4-bff4-caf98e9c2370,False,Not Interested,
4871c58b-b04d-4d0d-98ef-ebc9e98a53d0,1f7b397f-1180-491d-b6cc-b9a294492034,True,Answered by Wrong Department,
27192b5d-5ca8-438a-a0bc-898b6312143d,d8b62d4c-32c1-46a6-ad7d-8312432fc925,True,Answered by Wrong Department,
2dc4bf96-2ffd-49d2-9f2a-22b2785f2ee8,133eed98-4e4d-4e15-8401-69c742059e2f,True,Long Wait Time,
51c23ae4-84a7-47d7-a76b-06350f3133e1,941ce06a-9417-4a36-9f0e-13aa4dd228c0,False,Not Interested,
5bfb8540-c154-4a16-a49d-a54521eac928,e80d7c7f-625b-408f-9151-95cbccfab97a,False,Not Interested,
b1c1dbb6-38ea-494f-96b3-219f57c10438,bb753858-81fe-4779-99a8-0951f1344ded,True,Answered by Wrong Department,
85922a66-a770-4dec-85cf-4fc8ac23d537,136b924b-1aa7-4759-96e8-d65d6f5dd02f,True,Long Wait Time,
7e31ac61-1e35-47ae-baa3-400e19cbbf49,66166ca5-a1c3-4306-bd1a-52a0839803a4,False,Not Interested,4.0
c148ba65-18b2-408e-96e2-3288bde3cade,5f0dfa51-4e68-43bc-8caf-4a0e635072f1,False,Not Interested,8.0
59ea2717-7e2e-468d-97fe-e31b698e46cf,37ac3bda-125c-4119-a373-88bd27503a20,True,Answered by Wrong Department,
1bd27485-10a8-4124-a376-ece55e2ee5bd,5424b218-6a8e-4a7c-8d36-a28e845996e0,False,Long Wait Time,2.0
45041d22-6d3d-49aa-9fb8-14d830dc74fb,6c22bb7b-10c0-4a65-b2fd-4b01855f3768,False,Long Wait Time,
42b3971a-4812-497e-96f6-60deab17abc3,da4f1233-b264-4b30-9ed4-c26ff8d56ae3,False,Answered by Wrong Department,7.0
3c0ea24d-49fb-40b8-afb9-3ae0ca39022c,892c652e-5844-4dba-ab4e-6b901b1bb55a,False,Long Wait Time,
9f67a7c2-2ce1-4335-b7ee-c944609fd24a,7452736a-59e7-4dec-8767-ce6115d73d8c,False,Answered by Wrong Department,10.0
45bafd40-b031-4598-9644-fe8d71612ab3,7c9197f9-9d07-48ce-a3b6-a7f3ed7681d7,True,Long Wait Time,10.0
143ea667-5ac2-4ff3-9dfe-7f4ad9c31f58,de16c8a9-f503-4b77-b380-2fa671d4b8a0,True,Long Wait Time,
f9623bf6-b7af-4e9e-8c7f-f2304660bf39,0a5ed76e-d71a-41ff-9fd7-93a0bf66c8a7,True,Long Wait Time,
259f8e65-5801-4d5d-a8f2-470051f82a4c,2ef7fff4-c644-4ff2-b02b-16838a0cc56a,False,Not Interested,4.0
616d0843-c76c-4961-ad1a-dcd0330e61c8,99a32563-ca4e-4225-94aa-49c338dcb04c,True,Answered by Wrong Department,10.0
298f7a0b-0d72-4012-82e2-f43ab967b797,306c9e14-2ddc-41ce-beef-54818e3e863b,True,Long Wait Time,5.0
189249a2-f6b2-42be-b75a-12bce8aab3b3,d248a120-38e9-4503-98a9-183dc98009d9,False,Long Wait Time,8.0
d6791a69-da62-4b30-9beb-875978445c62,675d1ec8-04d6-4fbf-926e-92ec38471fd8,False,Answered by Wrong Department,
7fef3981-633e-4991-b5c5-ee2f50d78b98,06b10cdf-2b96-4efb-87fb-14ea65d9769d,True,Long Wait Time,
5a797193-665b-4b58-be19-2ea6a9dabdc5,86df9ad9-2af1-4eff-87a8-65aa0162fd53,False,Not Interested,9.0
d2ad2bc0-404c-4579-8e59-913f0b2fb95d,243bade5-b0f6-48a4-a5f2-37f5facedf70,False,Long Wait Time,8.0
0f38a8ab-943f-4c8c-8745-87c34ccc1132,00df5875-bc9e-4af4-809e-7a6432b76dfb,False,Long Wait Time,6.0
7b9f080a-b837-4cec-b801-97d17f1e28eb,7d2e9f30-262d-4e4e-b047-1f485ba12c9a,False,Not Interested,
ea405d90-19b8-456e-84f5-480ad9eff7fb,fab57d37-77c0-4603-9242-023ab6e79f57,True,Long Wait Time,3.0
87a736b5-eb7f-4a11-88d9-836412a7963f,77578ea2-9e40-47ee-baf7-aa3619fb91da,False,Answered by Wrong Department,
d306f7b5-cc62-4b89-b443-910b183499f7,e78cad4c-a96d-4f5c-a57e-9e031ca4a8e6,True,Long Wait Time,
7ba5942e-1b59-406e-a599-5d47043c3dea,f4928044-a9a1-41ad-844b-b3c6252b117e,True,Not Interested,
89bccbff-28c1-4416-a8b0-1ec61d5cbc66,71410411-48e5-4846-a404-d7cc98ead6d2,True,Answered by Wrong Department,5.0
baeba03b-2722-49c9-af18-694f864ecac6,71f68f4d-3b7c-42df-9fa2-439814fdec7a,True,Long Wait Time,6.0
ad3bcefc-ae3e-46c5-967b-a6a1a26fa7a0,01a3ef42-fe52-4b59-8bfa-8ef02ca1c3ff,False,Not Interested,
0bc6112a-4009-4034-b1ab-ab3b68ab0a1b,fcd97734-be6f-4a42-954a-7557b7db8fc4,False,Not Interested,
8733266f-180e-4008-be98-57999781a8b7,698dbfb5-ff7b-4e6c-99c4-2babde554a56,False,Not Interested,
39b47ca9-bd4b-454c-bc29-e19a76165075,f791d9a6-625b-4de3-af9b-62f014603ab3,True,Not Interested,
2ef61272-6ff0-428a-ae03-9c866689fcc9,a9424cab-83b7-4849-9bb4-789decb143c9,False,Long Wait Time,
1b30328f-7073-42be-96fc-8d7d147c4afd,0175d1a8-34fb-459e-b1ce-6a6462110437,False,Long Wait Time,1.0
d186d574-67ea-461e-ab79-feecd91be993,485926cf-23be-421b-b644-b8853f7d4336,False,Answered by Wrong Department,4.0
f62cfbe3-8ac1-4c14-bb90-08452b974956,580a5d92-814f-4f7f-b67e-d4ea98ae39ad,False,Long Wait Time,
444f2c52-2462-4c86-bbfd-a150c2899e4e,0eec086c-3f30-495f-8314-e10790e30a94,True,Long Wait Time,
4c59f11a-a088-48d9-90a0-2d8b48e913a1,0750132c-5b6a-43b0-a413-ff6c30dabe97,True,Not Interested,
5b1a70cd-41a3-40f8-940e-d37e2294a630,cdad794f-6f81-4a40-9929-3d9c2d56d222,True,Long Wait Time,
a4952f0f-7460-4cba-95ca-1197036760b0,38f1a7b2-a181-442b-a298-ae8cf1603fc5,True,Long Wait Time,
00259353-cc00-48b9-9bc7-df8e9a715941,178290ab-cc91-4351-9342-4444e0a39f15,True,Answered by Wrong Department,8.0
be6a5f54-f145-4dc0-b45f-1b7460a9a3c3,7f4fd9bf-80ca-48bf-bcaa-e8a6fdf2aadb,False,Answered by Wrong Department,
efcd8f01-2a6d-4dfe-9247-89fdd99811c7,c664343b-16b7-48a0-aeee-9cf3faf7569e,False,Answered by Wrong Department,1.0
e7b3dcf0-2584-41df-8646-955fa1334a6e,3d2fe569-a560-4901-9f73-7727b3572b27,False,Not Interested,
d8f4bf6b-4138-471b-bb43-888208a88e15,224d129e-78ba-47f6-adb4-804ffea49568,True,Not Interested,
1e889488-553c-436f-8dd8-5637fd4b9caa,7e1201fd-5b15-407c-bafd-65a3e67b5d26,True,Not Interested,3.0
e5818523-1f48-4330-b75f-83f432f3626c,1f843fea-2ff1-4025-8db2-2c9e3d561a21,True,Answered by Wrong Department,
71018183-73d8-4013-892a-f72022107c50,ed52fbbf-f5a3-46c0-84ec-7cf7771e7805,False,Long Wait Time,
144f78d6-a5ef-47f6-8bd4-206b3bfa05b7,ee3567e1-6fba-426e-8d9c-694c417d534a,False,Not Interested,2.0
7569d477-291b-4fd1-b445-3e326c229922,2ef99c74-e7eb-42f5-9c51-617941fa4fbc,True,Answered by Wrong Department,
e55d3ca4-bd3d-4294-934d-55a0675c97ab,30cd2bb5-1f48-422c-b84b-8cf7a81513f5,False,Not Interested,
74259685-3cc9-4258-91dd-d0a48ce6d614,2666203a-c330-44fc-917e-16bb279117e2,False,Answered by Wrong Department,
264633d1-f8fd-4be2-b2c6-887c53db91ac,8e4c546c-e15b-463f-b60b-1682297f9abe,False,Not Interested,
20e61641-2537-4ab1-ae8a-7639be9ca400,16a0f971-5766-44c3-b94b-909e24a23b2c,True,Answered by Wrong Department,
46aef794-7973-4aa2-8e7b-406b22a7fcdb,064029c6-a4e1-428f-996a-8a3adb3449c3,False,Not Interested,
545c4246-0ca4-4a0e-ba01-83c76175e487,a51a67f8-7f77-4342-b755-55520e1d8baf,True,Not Interested,
cca97804-6bee-4a74-be66-7c07dcf15f30,7d48c8e5-9b3f-4f80-9094-cac1386c682e,True,Answered by Wrong Department,1.0
9e7c62db-9655-4ac4-8eab-c4809afa7ab9,7c61c660-354a-476f-b6d9-c51cc1c58caf,True,Long Wait Time,
c1efadc6-b805-40f9-ba27-31d7abf997ae,9581af25-3efd-4755-a819-5e05c43a3566,False,Long Wait Time,
6724ed33-f9d7-4882-8f3e-a5c489761ba6,d9308b15-ceef-4eb2-a867-21e85aba892e,True,Answered by Wrong Department,
847dbe9c-79ad-4d78-a0b4-9ed204fc70a7,009200c9-493d-4764-99a1-3fd55dc66ede,False,Long Wait Time,
8ff4b699-b1cf-48b3-8698-dbf0ad717e16,82528066-eb33-47b0-92a8-7beccae4e1f0,False,Answered by Wrong Department,
f136f529-c56b-4c73-8baa-d036073c2b5e,ad8d85b7-ecab-4a01-ba59-3481bfee8bc2,False,Not Interested,
c8a48122-73d3-435d-a241-ed2b5b8961a3,ac1d18eb-38e7-4127-a6b3-aaac8937d416,True,Not Interested,2.0
41fa1dee-dee4-491f-89e6-89f89e73ac6b,0a55eb26-e60c-487b-a7ff-1119bbb41012,True,Answered by Wrong Department,
d75472c2-59d3-466c-8392-e95edad01972,9933b614-925b-4523-8aa6-600436b6171b,False,Long Wait Time,
494a1274-e8f9-4017-9ff9-24f8565c66be,fa1a2d52-b9c0-4943-a229-fefd2d8f3027,True,Answered by Wrong Department,4.0
0b10bbda-7633-4e7b-a837-dfb0d1caa3a0,0c317b64-4534-4835-95de-1419362ee75d,False,Not Interested,
7ee36e61-8579-43e1-8ced-e0c565f0652d,6fda02cd-f868-44aa-9fc6-9dfb72bf44a4,True,Not Interested,6.0
20a2ab9d-b182-47ec-9028-8eff92392f0f,4df6d176-f363-495e-8b92-50b7265464d1,False,Long Wait Time,3.0
6e6cd2f4-4cfd-4601-9946-20b077b0664f,a7a4c389-c45c-44bc-acef-723d26c47274,True,Long Wait Time,
bf18584f-f1c1-49e5-a928-d1a470bb0be9,2c7454b6-3436-4eb2-b29a-bb9aa41a7303,True,Long Wait Time,1.0
c85aa073-d7d5-4495-bd94-177adf55181e,ad1c4ef3-18e3-487e-bdd7-83deff11e7de,False,Long Wait Time,5.0
77172b4a-eca5-44a9-a451-bfd57e647820,202e3c45-de41-414a-8d0b-1de9baca7bdc,False,Long Wait Time,
c0aab02d-932e-4c48-98da-48d996ec101b,c940433b-58f9-4b16-a282-b64882bbfe67,False,Not Interested,
d5d1e433-0645-4e99-91f0-4c133ee4ee7c,318888c0-b9b9-4d12-853d-a6f3b6aa0ffd,False,Long Wait Time,6.0
422c4fe0-657a-4dea-a3dc-33f78a576ca1,81ad9b9a-7e5c-4c6c-a8d3-d9bc94a66ff1,True,Long Wait Time,5.0
c30f3770-c49c-4728-936a-3ba0168e0c18,c904bf5c-1565-433f-b0aa-6ef71ec77fcf,True,Not Interested,4.0
556bd793-7365-4b5b-98e8-9e64e348dd22,a2917440-d0fb-4b8c-bd6d-c33172f780b4,True,Long Wait Time,7.0
6f62afd4-3adc-4987-afbd-ab89c4f1050a,87a9a4bf-febe-46b3-9dcf-e22202b3bb0c,True,Answered by Wrong Department,
97e769b8-6f22-4ff9-a70e-c36b7c1c9732,9e13b033-2586-4168-a107-8146cc125a1b,False,Not Interested,9.0
cb09dd9f-9128-4243-8218-9ea5ce754aef,9240620f-8cb3-4f45-9a70-06278f839e0b,True,Not Interested,7.0
00de523e-5dc5-4ed0-ae63-318530d321ad,ece69c18-3d1f-4bf9-92f9-6def17287e1e,False,Long Wait Time,10.0
f30766c4-ae98-4d01-9d4e-ccd67ef3c7c7,ba7727b6-1c2e-49ea-bb5c-38d37f1264dc,False,Long Wait Time,3.0
bdf6d89a-0e01-462c-8d27-f3a239e6248f,79971dc8-283e-4b71-a46b-af48214065a3,True,Not Interested,
9675101d-7a3b-4b57-bb33-8f60c4091ee1,ac294ba2-1d74-4da2-852d-b30fd2cc8bf8,False,Answered by Wrong Department,
62b425c1-2126-45fc-95a6-3f5b8d645125,87757349-3f19-48c4-b671-e3ee3a8d6f68,False,Answered by Wrong Department,
8e88b2d5-9530-45d7-87e2-d0d8420c6c0e,88d16120-7dfc-4fe2-ae38-3637a59d402a,False,Not Interested,4.0
c18cd398-338f-480e-a8cb-76137e88c840,75f43bc2-685a-464a-bd66-f7d8ff35d111,True,Answered by Wrong Department,
6ca0b514-9bd2-4d4e-8be0-6e60fd77b7b7,3b5ece07-88d8-44a7-bf71-6009b6ce208f,True,Answered by Wrong Department,
262208ad-b775-4e2e-b51c-30d5ae462f49,1da3f514-24e5-4a39-8c84-9cb057829771,False,Answered by Wrong Department,5.0
2806cbf4-31a8-4bfb-b0d4-288a9e86eeb4,40c08e45-9b32-41cb-8919-4034783128ca,False,Answered by Wrong Department,2.0
1866677d-6a4a-494a-b508-f7327d0ac683,c1f0db46-c9bd-4738-810c-3ff9f347664d,False,Not Interested,5.0
7ea9b4b9-e7ff-460f-963c-4a3728987df5,47d016bb-de2c-46c5-8d26-3fc400915355,True,Long Wait Time,
5e486956-5560-4f3b-af67-91f151041bb4,e06785cb-8ab1-44c5-95f7-0dd8213345b1,True,Not Interested,
13547c32-a9be-434f-a29a-92ba68219d19,bc9817a0-251e-4a20-a715-05bde3d0f78a,False,Not Interested,
f5348a10-ce0c-492d-b5e0-94e70cd2e2ca,cdf7d33d-ca67-4777-8651-49cab729d414,True,Long Wait Time,2.0
2619f76f-2dd6-453b-88a9-6fe64775978a,172a49ce-6777-40dd-9de2-2fb1807385ed,True,Long Wait Time,2.0
dd36a9c5-2f51-452d-b121-d886a9c36ae3,37c224a3-a6d1-4c7a-b566-b64e81cb0b72,True,Not Interested,3.0
24b24a1b-c0c2-4866-9fff-cb645d760bba,7b6dc41e-b5e4-4344-83ee-7fccab9f04e5,True,Not Interested,7.0
04f7ce01-cfdb-4a94-9aca-648d4830a122,9d08c6da-edfb-491f-9343-f489774d0e19,True,Long Wait Time,6.0
9000e16b-8242-4b8a-b99d-e9c6d540f09b,49867472-b741-4f24-8e77-0ceb477db0d2,True,Answered by Wrong Department,
136ae214-b010-44f0-a3ee-8e29bd431e7f,281906b4-6125-4bd9-aaf9-397e6057851d,False,Long Wait Time,
9761904e-164e-4512-8459-7b623ed1fe45,7aadd86d-70ad-4e95-9b01-80235148b057,True,Long Wait Time,8.0
11aa0a2a-5950-423e-b092-e9cb5c824f20,c9b9ad15-9b01-4082-b6f0-74bea65aa1f9,False,Answered by Wrong Department,
004c5903-5f5a-4b27-85f2-6f8e9a67dc15,429916cc-f2c7-4bd3-8720-f1c7402f2149,True,Not Interested,
c0d8f124-4fc2-45fd-893f-2f45886afc98,7ca1f230-91df-4ce2-af62-ca3547fece26,True,Answered by Wrong Department,7.0
3f67333f-7509-49c2-a282-ea89d59383af,e204304a-5654-4518-b3f8-f82b6d91a240,True,Long Wait Time,1.0
65447f45-76d8-43f2-9ac6-792112cce03d,1bbf3508-28e3-445b-b263-64f0720d610f,True,Long Wait Time,
282f246c-fb7f-4443-a1ec-28fdb21576ca,7738ff19-e0b9-45d2-88a8-b3d9f495af44,False,Not Interested,
392f53a9-2ed8-400e-981c-ab55a798935e,5bebe716-bb1c-463a-8ca5-7fda8f38efa2,True,Not Interested,8.0
a60aa629-5db1-4fe5-a273-2eba8b4ac22b,0297145e-f637-477b-93d0-6b4aa66cfcd5,True,Not Interested,1.0
7b6a8a18-578e-4c4b-bad7-23ef500b21d6,157785b7-a069-4498-8369-250c3bb73cc5,True,Long Wait Time,
78ad5f8b-5eb1-4f35-86ea-a3dfcd83a622,279358d9-1bd6-42bd-910f-c70c9c3c4a10,True,Long Wait Time,
b131352f-0003-4b01-aeb0-8e1c35981135,850251cf-4da5-4e2e-b6e2-4f8425f3fe66,False,Long Wait Time,
6e76e349-d4f7-42e6-aa01-c93f15d45a5f,d04fda1d-0214-448e-b9d2-9993ea5b3082,False,Answered by Wrong Department,
f8532dc4-8003-4598-a736-f051ce05bd0f,f80e58ab-c9d6-48d5-98d0-ff40bd28a300,True,Not Interested,8.0
dc7d2e32-a5f6-4457-ac02-3f0d29b52c97,4bc9f560-221c-46b5-8568-84055fcc20fe,False,Long Wait Time,
89354d02-5328-4937-ac41-a154c1e2239b,ef4be9be-3c8c-412a-b18f-1fa3ae18035e,True,Answered by Wrong Department,
be2130c7-d37f-4f44-95ec-17ba41732c3c,a8d54763-e587-47eb-bb66-fc4ebf97fcd5,False,Answered by Wrong Department,
b02cbc52-727a-4412-bb1d-6332bf99d222,7d06fc4c-5c24-4c3c-8082-643e8e402f0d,True,Answered by Wrong Department,
9cc7af9b-8d9c-4fd3-8208-5c0ae2f644e0,06ba3900-4253-435f-a05b-ab8a70ee0277,True,Answered by Wrong Department,9.0
00cb9fae-95c5-4315-aa12-9069bcfc3152,b80ace03-a0ea-4ff1-8f9b-216921487a22,False,Answered by Wrong Department,9.0
c4b02861-4c4b-4fd5-ad07-b638f71b7f83,d398adb9-e6c3-422b-9838-b03274fb6fac,True,Long Wait Time,9.0
136b67d7-0d22-452f-a4ea-28ac3cd731d5,989b05db-31ac-47f3-a1c2-4b72c6c7e357,True,Long Wait Time,
2185191e-f0a2-4700-b0a8-fef69f3465a6,198b033e-31f7-4f68-bd85-4cfb4d6bd439,True,Not Interested,3.0
2c708f45-e9be-49c9-b603-82861e751b9b,74327f99-cda0-4f9f-ab3e-80f6eaa5c3b2,False,Answered by Wrong Department,
fafea870-13ca-453e-9681-d7655e1c4dc1,031e74fb-5a9e-4ef5-bd73-7e0438de50da,True,Not Interested,
6e0c4855-1830-47b9-a4a3-b071cd04900f,9d972779-73e0-4187-a922-c4559af951fa,True,Long Wait Time,6.0
bf54b1d4-1609-40dc-97c5-79a51466d6a0,29e3e811-a9d1-430e-add6-8677dc93d8f7,False,Long Wait Time,
9ce3136e-0c27-483a-8795-a9f6cb0ab3db,f5cd7921-1ea6-4211-aeb8-7967abfeb4e4,False,Not Interested,7.0
