Escalation ID,Customer ID,Agent ID,Issue Type,Escalation Reason,Escalated Department,Resolution Status
0bd74252-7c4d-4227-93c2-e12e94b90a8c,2d7622aa-d007-4599-bd5a-7c342461aac6,c27d418e-399f-4b34-b73a-298639de502e,Technical Support,Policy issue,Specialist,Pending
dc4be84e-9621-4d59-96bf-779b8f5e617f,2b70e4ce-cd22-4ef6-ad27-edb550217d39,c8273d67-2e86-4ecd-96b6-5be3db91e97c,Complaint,Agent not skilled,Support,Closed
24ab1cfa-7065-4140-b20d-d9a30d69c18b,87113116-c10e-451d-ac3e-c7811bd928df,07a89630-ab4b-45ae-96f0-f5c1088be57b,Complaint,Customer request,Specialist,Closed
f0e510b5-1d33-4c56-8d2a-50098bfb9091,b3b5bf4d-aa4b-4e41-99de-ba4794f68555,5103fe3d-eb18-455b-ab9c-21c711a28075,Complaint,Policy issue,Support,Resolved
a0e229c4-3c54-48c4-9c12-ed00ff83b1d2,70529881-150e-4055-b577-479662b9d7ac,7619504e-53c2-42be-b482-620c60f5666f,Complaint,Agent not skilled,Specialist,Pending
59aa87de-0b6b-4846-9501-0518482fefd0,654028f0-4da2-4121-8a2e-168d5d50e7f6,67db6dd0-eb5c-4933-bb85-e37e3e999c5b,Technical Support,Agent not skilled,Support,Pending
41259cdf-5d8c-4da0-8186-d1ba96bffe58,f1427b6a-de08-4402-83d2-03ae31e2bf0c,ccb6e278-4973-400a-94e8-77b2afcec8db,Complaint,Customer request,Specialist,Pending
850c20c4-f601-4ef2-bfee-b062d5d56f65,c28ab044-2301-4b7a-a767-779430ac73d3,e8ef3246-3cae-484d-954b-bd0aa40c372c,Billing Inquiry,Agent not skilled,Management,Resolved
c65259bc-18c0-4616-a7e5-03e38ce0d929,df84bb43-3583-475d-acf1-28d56d96a06d,d79defd0-0ccf-4c19-9088-7a00f835a547,Technical Support,Policy issue,Support,Pending
40c8ca39-08c9-44a9-b9a6-2f2f678c0013,cfdd6b08-5731-4808-93da-39ea77c4e8ce,8a72b0df-b0fc-44cf-b12f-9bba9f57ee73,Technical Support,Policy issue,Management,Resolved
5c7e2416-df53-4e8a-8aa5-fa1fed394c4b,19f0f3f0-5526-4f34-bb58-8c48cdf353a1,2adbc18b-1af0-459b-aba9-f36a17083d3e,Technical Support,Agent not skilled,Specialist,Closed
56870a11-d67e-4e4b-a008-1e35c0efbf4d,b8e196a1-245a-4a2d-8cdb-bc514d25af16,6ae04336-fe81-45af-8ead-b64108315948,Technical Support,Customer request,Specialist,Pending
9aa8113a-9da6-4c0f-b275-1c73013d179f,1a1d94b1-c471-4298-b6b2-963fb6c1588f,4bf5c623-f836-49d1-bcc5-1c5a20054b61,Complaint,Policy issue,Management,Pending
34410c46-6c1c-44d0-b817-ee5733fc9084,b141b893-da8b-4b6d-8bc6-56802cb025c1,6fbcfed3-b697-495e-a2f7-5e66e6edc83f,Billing Inquiry,Policy issue,Management,Pending
b4670161-3341-4f2f-a0ed-85d95a2d981d,01c8175f-9dc3-4516-b4c8-37052b73ebfd,7d6df090-be35-47e9-868c-a7adf4158ecd,Billing Inquiry,Customer request,Specialist,Resolved
1a919cd2-bfbe-407f-8a66-f2bae1f74cee,2069c54b-1faa-48ae-9f86-cde5717c0411,3876d9c2-ab9d-46d5-9407-7e26f9a71ec0,Billing Inquiry,Policy issue,Specialist,Closed
4c947976-5b82-4da4-b184-2fa0e4b2a2c2,8cace527-c0c8-4c4e-9020-3dcc2bf889fa,4a855e27-08f4-436e-b945-0ba35476b46a,Technical Support,Agent not skilled,Specialist,Closed
1ac2f729-c5da-470b-a827-f8a84d9443aa,92f8cf4b-0200-4d37-8f41-861c85454575,52687103-d805-4710-9902-ed321bd8d018,Complaint,Customer request,Management,Resolved
2365f040-378a-4feb-9225-2db26a7e033a,94506c5a-4109-49b3-a6c0-ef047b7b6e8b,7477c882-d6a2-44d0-9739-f666b93b1463,Billing Inquiry,Agent not skilled,Management,Closed
ed96830b-846c-4e1d-a3f8-1191467e3541,980387e0-e400-4561-ab14-5fd664b58928,b3e4ad82-4198-4617-b7c6-8af169709fec,Billing Inquiry,Customer request,Specialist,Pending
38ec5305-28cf-44ae-a23b-0ae6196b7414,7740699f-7c4c-4dc4-9cb5-2945bf51c8e2,014922e5-3dee-4223-937f-4375bfcd68c8,Technical Support,Policy issue,Specialist,Pending
3997e860-55b1-4256-8a79-b69cc14ed42d,9c9653de-fd66-4444-9236-2e482f0c4ec5,12e4de1f-bccd-4c42-86c5-23c2d1383ecf,Billing Inquiry,Customer request,Management,Pending
49a1585d-4907-4a6b-b173-d5c2ea534c24,02e9aea1-f093-4e28-9084-d43a98ffc74d,4a5e4165-f9f9-4061-9b8a-5b66eee4557f,Billing Inquiry,Policy issue,Management,Closed
af6ecde2-e488-4582-9d62-2fe78f057fb5,2d76c270-69cf-4cdd-8ba6-aa1fbd59471a,8ed840ae-becd-4345-b961-db491c174b0a,Technical Support,Agent not skilled,Management,Pending
05a4b6fa-9734-4e3c-8953-4631e3a6772d,e28df028-5870-4c32-bb70-53990a4efa94,d6cede3d-9128-4680-b7b1-fcb67fdf2499,Billing Inquiry,Policy issue,Support,Pending
984658fc-c769-47f7-b187-9012153eaccc,b7fb41ab-d056-4e45-ad79-8a0040809cd9,8fcf66c9-3883-415d-8d70-1da34a3f8c71,Technical Support,Agent not skilled,Support,Closed
d13908ae-4155-46a4-ac84-785fbce3ac7e,fd5c7962-8f48-4993-8ba4-f6e29b0d66db,3b20bfab-eb3a-457f-8f41-a2c4ff01aa65,Complaint,Agent not skilled,Management,Pending
3bde9114-9d86-4367-9a35-f260dca97526,afea0841-065c-4250-93bc-033afba954aa,8fe49c8c-ade8-40c4-8041-8fb59228dfdf,Billing Inquiry,Policy issue,Specialist,Pending
49e2c047-fb42-4f08-9a10-9a583e19e747,cf8ce203-4242-4827-a872-c823e9d915d6,0858903d-e9fa-4c68-9987-9bbdd016dc05,Complaint,Policy issue,Management,Resolved
3f19011b-0fa9-49c1-8fae-04eb5d2d34df,7d811273-10e5-45e9-a4c1-239465fdb214,2b40dbc0-eb10-46e2-996a-85350d78a3d9,Complaint,Customer request,Support,Resolved
3bf8f73f-d0de-4014-8c40-518b39908288,206b2a25-9610-4af4-9d7e-e7bc455bcac7,01c3a6b7-c2f8-4f2f-893d-6c9c5fdf6587,Billing Inquiry,Policy issue,Management,Closed
28c8a672-87b7-4d1e-859a-269a0c8bac37,bf20df9b-7c2e-447f-8b05-23a124e6b8a6,1cb08944-9404-43cb-af10-e607cd87d912,Billing Inquiry,Agent not skilled,Management,Pending
bd4b4b83-f3f0-4d74-88b8-ddac928aa5ba,48903514-5162-4f68-9193-a0a412058236,1cbbecad-19c8-4203-9c4a-d50af5e19801,Technical Support,Customer request,Management,Resolved
94580f58-0da6-442f-88e1-f5734d097ddc,d8bfd4f3-87da-4059-a7c4-b019e5c1cf32,8beaa4ba-d7f8-4dba-841c-31c7c6da136f,Billing Inquiry,Customer request,Support,Pending
c51c3225-4929-4534-b7ef-7bc7c7db4e37,0aee6ed3-46fc-4cfd-ad1a-298a801eb08e,bfa34d65-6ce5-4aaf-8b53-df24f27949e3,Complaint,Customer request,Support,Pending
3b1e94fb-b891-4f19-874c-e38ac851eb73,3e972f29-2f99-475c-b20d-58e542d2e2c4,6688f6c5-9d0c-422f-99b7-4c5a3053df2d,Technical Support,Policy issue,Specialist,Pending
60e7d571-3763-4ca4-988b-8c091ab1744b,ae617433-2724-4b7c-ac77-b541441e2068,1bf89871-fbf3-4f76-92cf-ff08d4a1ae49,Billing Inquiry,Customer request,Management,Resolved
851f32da-e9f3-4636-a3ca-d21a844383a0,8e41e47e-ff0d-4006-a06b-d2d95e828594,d0ce6a43-ea18-400d-ab67-61f494658e9d,Billing Inquiry,Customer request,Specialist,Resolved
89043543-7488-41b1-8ec3-4e2c8b841a39,7ad56cdb-b6cd-435f-9da1-d265377d8ef2,788dedd6-3533-4d62-9be2-f58241b0fde9,Technical Support,Agent not skilled,Management,Resolved
b7f3e489-11af-4e09-8ea1-062054fe3719,d4559716-81e6-4d84-99ce-a439969c5a57,6310d164-43e7-448c-bc8a-e99a88fffa2f,Technical Support,Customer request,Management,Resolved
96b4f42d-cdd8-4aad-b888-d61480429cdd,9524a8e2-7c1e-4d68-8386-bc71c3802b7f,da58d6f7-cd24-4d63-b773-6c650761bf9a,Billing Inquiry,Policy issue,Specialist,Closed
f49d27d6-1eed-47c5-a6f5-cb75e5627d51,c97dba25-ca73-445c-9342-dea3efd2cf9b,ea85a720-30a7-4d28-97d3-931d5310c9ad,Complaint,Agent not skilled,Support,Pending
d3b8ac56-bc48-469a-841d-27f26ff0fc12,29d2b969-121e-427c-90ba-a33c9eff9f38,655298d0-b995-4489-bb48-61ece6ecc49a,Technical Support,Customer request,Management,Closed
b1fffeac-98c2-42ee-a830-5c3236cab6b0,7d3f9cb8-af83-4016-b3e1-f03c31608508,da5c976b-d6c5-4ffd-b0df-890a0e864017,Technical Support,Customer request,Specialist,Closed
25c92377-0112-47ce-abd9-17fb3c7fe33f,f010aad9-b5e0-49ea-af6e-b64cc7cb2e42,96b767b2-c0f6-462b-9517-75ae955dbed4,Complaint,Customer request,Specialist,Pending
05a82a52-ec8d-4661-91b4-bf04519498b9,6e0fa9fa-6625-42db-ba4d-4cb47685c7ef,307377d4-6d1b-425e-a7da-4b4a66203205,Technical Support,Agent not skilled,Specialist,Closed
3560eb0a-afd0-4b6a-8489-bd38ecf1a67f,afdbcafa-7833-49ca-b111-ecb1d53ab7c7,b4c054d7-6d2e-45eb-95e8-dab6f64c84ed,Complaint,Customer request,Specialist,Pending
b32386fd-92f6-451b-afb8-3cc7fd12eb47,e200f95e-4fd6-4367-a581-0640c693fb8f,233d6e04-2795-4d09-9d91-cc5d00dabc72,Complaint,Policy issue,Support,Pending
c33c97d4-44c1-4137-9f45-3052c7d2c767,befc9766-b843-4955-b175-4701d15775e9,c7b5dfe8-25bb-4aa8-b0da-b8231ccccb06,Technical Support,Policy issue,Support,Closed
ef7536cb-e673-45b2-8752-a38e81cb7d21,cd4ea5dd-d742-4fe3-ba1a-65e0271b1bf6,94320149-1116-4c00-bc01-cb340c44171d,Technical Support,Policy issue,Management,Pending
64abc6e4-879f-4e96-9bcd-a1c98300f061,5f59ca86-b41a-4efe-ad74-6f5fcd9e83de,91fc4e42-e283-4b55-bbce-29336a72b554,Technical Support,Policy issue,Specialist,Pending
f0c5f24e-4e8a-4460-9e47-29df6094aae9,809544da-9660-47d9-a67b-3fbc2a1a0b48,fa2faf44-bd43-41b8-bde7-e5b91e15a3e5,Billing Inquiry,Customer request,Specialist,Closed
10a45604-b8d5-48a1-818f-9cbf32cdec97,6f24f735-aaeb-415d-b1ca-f45843260559,d4d443a0-05d0-4bfc-9a5c-c5f3180104e4,Billing Inquiry,Agent not skilled,Support,Resolved
95006d11-0586-48ad-ada0-3177832dfaed,bfb7d15c-1428-4aeb-92b2-6ab10193299f,2866f31f-8eec-4a48-8f3f-31ef0f441dcf,Billing Inquiry,Customer request,Management,Closed
e9bba203-e960-4bc5-8522-27d0cb7a4a17,fb2dbf57-1ff4-4ed1-b3e3-776d6fd93857,c8b5a03d-a09f-4d64-b80e-e9d1d5e21a31,Complaint,Customer request,Specialist,Pending
6252b486-eb31-458b-b9bb-5b569c411113,a55a0030-f834-453f-9442-c445f036f049,c0f38c5c-63de-4e06-9edf-19fadd946407,Billing Inquiry,Customer request,Support,Closed
a633c9f0-f8db-4055-ac4a-adb9e4ef4a98,6441193d-8e72-4631-8a5f-9259632257ae,76d25a08-85e8-49ee-aa8f-9fc61722dd3a,Technical Support,Customer request,Support,Pending
459dc29b-2fd3-4c65-8d3d-92dba147d9e1,63f961c5-244d-4bad-b92b-fc8bff7fc951,49e9552e-fb2e-4be4-ab84-1a3d13e881c6,Technical Support,Customer request,Management,Pending
025fae94-c13e-4af1-9394-5e6fa2be010a,4d372780-37b7-45ba-a265-71edb77c07f1,aeb63e68-c279-419d-9d1c-1ad0c5dee68b,Billing Inquiry,Customer request,Management,Closed
3ef857dd-6753-4957-888c-0ec188f9e184,52348c18-9627-4498-b46d-cf60ed29dcf5,14abcd22-0b27-4e9f-a8aa-4633817891cb,Billing Inquiry,Policy issue,Management,Resolved
882c1ea9-9d26-41ac-b67b-e13a8c496857,fef7aab8-b4e5-4b92-8e1d-c519548de3ad,a000bf16-d52c-4811-8102-76543e5a7ba7,Billing Inquiry,Policy issue,Support,Pending
4f78bc06-0921-427c-9fc7-8cbd75076a97,e51b9c7d-1743-4772-8a9d-3bbe67d0f568,c6c8853b-3a9b-46c3-8972-c581b453ed92,Billing Inquiry,Policy issue,Specialist,Closed
bebbd699-6350-43c3-8584-5490eb259d2c,113d6687-4ace-4a82-8c8f-00abef1883cd,e6e74fa2-d701-49ab-a1cc-da6c000139fd,Billing Inquiry,Policy issue,Specialist,Pending
e026cc56-fc34-46d0-b805-dc28ab17dc5a,90c9965a-a46e-47ca-9219-6549e467d7b4,14a9a357-6b3b-40df-a7fd-cb2eb48e22f4,Complaint,Agent not skilled,Management,Closed
86a02cb9-885f-43ae-b20a-28baccf719a3,4d3ac173-226c-4e79-aa0c-3913664da7f4,56ee2f4c-c9c4-4656-912a-9ef5abe8b133,Billing Inquiry,Policy issue,Specialist,Closed
2bde5301-2b92-4cd4-9d2e-58b7cf767b6e,fc331fb0-87a4-4f0d-950a-90ea9576cbd0,045b37de-792b-4833-b2b9-bcb300f0ad14,Technical Support,Customer request,Management,Resolved
fd826d9b-f896-4e2c-8694-2175ad0b4753,f65ffd7e-d1fd-4777-bf51-aabcb625ff3b,144a9841-aed1-4a5a-843b-0d99d0b6ad93,Complaint,Agent not skilled,Support,Closed
34a25133-7b8c-4c0a-b390-ff2b7d967037,babf7a8e-bd71-4024-aa8a-be0cb292eeb3,cb495bf6-ddcc-4210-88a4-8e3f0a1262c2,Complaint,Policy issue,Management,Closed
be51e86f-df79-4b21-8cb6-7ee86eb8e854,578a2c95-dd21-43c0-b931-ef41cd3125c8,2fbbe2e8-7113-4fc2-aa10-36a881d71a38,Technical Support,Policy issue,Support,Closed
3abad04c-eec1-4dbb-acdf-1238a84e7439,b8dfd308-213a-4da4-a2fa-0514e9cdf597,f308cb9c-7f63-4620-992a-dc3e1226c739,Billing Inquiry,Agent not skilled,Specialist,Resolved
d52ab9ee-7c61-496b-b270-e7537e03e993,4c130332-22ee-4963-a745-b661a916423d,5507d28a-ca5e-491e-a7a6-cbbd81eca626,Complaint,Agent not skilled,Specialist,Pending
4cda3aad-991b-4495-9eb8-1f39d0b708cf,c8ad1e17-2b2a-4b8f-8be9-a76d019b4b4c,34deaaff-7152-46bc-89af-c2d24e88160f,Technical Support,Customer request,Specialist,Pending
4cd1519d-a829-4144-8a7e-715d5f3dbce4,76e6ccfa-075e-4481-9dfc-c97ce17d2c3f,93b7e6d2-1838-46da-a5bd-52309c60d66d,Technical Support,Customer request,Specialist,Pending
8f066363-924e-4bf5-b6cc-033362e901ea,14c3fa30-b792-4ac5-a44f-c5b8b2ccbe4d,77c4bcaa-6f1b-484c-9bd5-a64e263873a5,Complaint,Policy issue,Management,Pending
e12a8d7e-d78d-41ab-bccf-81a8e35231ea,8012a0cc-46cf-4e51-95e4-ae4dd4fb75ef,c3ed252b-9c30-4e15-b9ca-5f0590b94da1,Technical Support,Customer request,Support,Resolved
bf95c5a5-7b20-41e8-9585-1d52881cb533,88ea7d0f-ebce-4241-aa5c-85edd35bcde3,bc3f885d-623d-4ff6-b056-a233fc132ca9,Billing Inquiry,Agent not skilled,Support,Pending
8c245d0d-ba0b-4277-bae8-45daa11d2aa1,dfc476fa-6f7a-4329-8226-0ea09f0777ab,ec7cd3f2-63da-4eac-846d-0898eb288e3b,Complaint,Policy issue,Specialist,Pending
f5ad9830-dfcf-4fc6-a78b-b90a81a9b819,f91e1b44-a9d2-489a-8f12-22bbd523345a,14f683ed-b112-42d5-aa97-8158ffcb18da,Technical Support,Agent not skilled,Support,Pending
70bb5f9d-815e-4e44-b062-86eaac9b53fb,4af920b9-2f97-4d2a-a01e-d93fbb407b27,3504e602-57dc-48c7-a79b-2b61e3b83434,Billing Inquiry,Agent not skilled,Support,Resolved
00dc86d0-3f09-4451-8014-4d63bf78304c,00697cc1-3879-434f-be0d-1c4258eebe0f,538e525c-ef5a-4b73-8728-e1862621f10e,Complaint,Agent not skilled,Support,Pending
4091d621-2864-411e-8124-4c9164d8d114,fa755f52-934a-4450-b7ad-76d29f497214,8611a7e2-9594-4039-be04-4c26de2643ba,Complaint,Customer request,Support,Resolved
5203d4b7-c38f-4eb3-b4ce-0bf18bdb2c87,7263a1af-88a3-42a9-a788-7d3b814362c3,edc4b298-ede4-44a3-8345-26609c88fd4a,Complaint,Customer request,Support,Closed
71545b70-48c8-4acd-818b-d36ed9ce0c9e,206a77bc-df21-497f-a0c7-b8117be9d2cd,67058195-2e1e-4a10-a741-c0499982b251,Billing Inquiry,Policy issue,Management,Resolved
a2645eb8-01ee-4b4a-b5e5-c33035ed92f4,5dcd4543-7859-458b-8643-82810486da01,a39f64d8-2c0b-4b88-bf39-5545f76f5c0c,Billing Inquiry,Policy issue,Support,Closed
4d393358-9b50-4c43-b37a-ea2ad2386c33,8f3c201b-3477-4239-8aa3-d5d473cc9e72,87e8df24-5f4b-4152-bde3-2f79c5b70935,Technical Support,Policy issue,Management,Resolved
fc22d352-61ed-4e27-8594-4b4f838c9356,4ce05ae3-6012-49ca-8f4e-4485d1364898,abc9aa00-3180-475a-9406-b9cd0392c95a,Billing Inquiry,Customer request,Support,Pending
66159396-3f64-4af3-be5d-7b41386da683,96238230-3e5a-4583-bc55-b64cb329754b,5d6ca49b-1d21-4e6a-98db-c61ea21ccb20,Complaint,Policy issue,Specialist,Closed
1473a3e9-9ce6-4595-92bb-08c6653419e4,3e5ab007-6ae7-47c1-828b-56f733667e67,e567c7c0-ed9c-4c12-878c-c9d37e0cab74,Complaint,Customer request,Support,Closed
138c7f39-637b-4098-ae7a-35628a68ce40,15447311-9b9d-4ccd-bdb5-9e9d0b6eed5f,f4b63666-7abf-4776-a34a-616f4393738d,Technical Support,Customer request,Support,Closed
04fa2d5c-a500-496a-8642-994625885a90,9d52c082-f07a-465f-87ec-6bc8a2a27ab9,0043149e-75fe-498c-95af-062ec501c28b,Billing Inquiry,Policy issue,Management,Closed
2a1ce97b-ef10-495e-8486-74323fe139e8,fdd4d813-4b01-4b02-91f8-d6048087cb39,d61c5376-e98d-4911-a20a-c3fdfb3d0602,Complaint,Policy issue,Management,Pending
8a15751d-4010-4e1e-9c8b-0c942089746d,1aa91fd7-01bc-40ed-a42a-cfe21b6c4434,a0437e66-0135-4ea2-b246-2b3f60ebe170,Technical Support,Policy issue,Specialist,Closed
19f409c5-ddc3-4a5b-80f4-8f764168ba08,72eaa930-138c-40bf-ade3-39e73d1299a7,90632f62-9ec0-4e9b-b854-d7434347b9bf,Billing Inquiry,Customer request,Management,Pending
a2f32b9a-7ddd-4e32-a231-4c3211bd7390,c5134e3f-ffc2-4785-a34e-8451653c06cb,0ca59e6a-7a3a-4097-914c-a0c3c53c4645,Technical Support,Customer request,Management,Resolved
14ef218d-4657-4b89-a991-54c900a69620,1bd0d6c0-a5be-4a94-b60d-828c68ed9a48,c79a2e01-ee07-4d11-b7dc-5ef80fadf7d2,Complaint,Customer request,Management,Closed
fc917fe6-f198-4a82-afaf-88f157a57016,f7191025-9a96-4b95-854c-91dfba4a1a90,d32c52a8-e74f-4cc0-818b-721ec4b79f70,Complaint,Policy issue,Specialist,Resolved
e9ef0df8-86cd-45e3-8a39-14b778eb845d,d12f9e62-dc1b-4c2b-b156-4872be6a35ee,db4e3d60-37f7-4aab-a22b-edd9c2ec13f3,Billing Inquiry,Customer request,Support,Closed
21ee7462-a2f6-47db-aded-9e007382bbe6,521c9992-c3dd-42c5-827c-ca30d6794475,c8ed4681-6100-4bae-b748-3527cdd315ad,Billing Inquiry,Agent not skilled,Management,Closed
e1f3d14c-228f-4ca4-bba4-70b510a14e8a,6c60e2a1-06a2-49bc-8c26-7172e690c75f,b22e7b21-b89d-4dab-9567-5aac2d4018b3,Complaint,Policy issue,Support,Pending
eae2a2ab-d0b7-4a72-96fe-97ebad7fd91a,4fe028e9-1ea7-4640-bd7d-3314f4f07cdc,8a71862d-95f7-40be-acf0-985f00e2da43,Complaint,Agent not skilled,Management,Closed
9d4da81e-a17e-4a6c-a786-6e72089b22ac,2a5e4eec-ae13-4e9f-a61b-63e5be2db3fc,087237d1-5635-4a26-a76f-c32b279d681c,Complaint,Policy issue,Support,Closed
2ce04217-b4a9-4904-b302-33a8095179bc,333646b3-8214-45e4-83f1-92db728e15f9,f475c282-5312-4abb-a80e-86f60b7c2c5c,Billing Inquiry,Agent not skilled,Specialist,Resolved
bacda18f-3cfa-4778-bca7-bfe05ef0aba1,9c5bb46c-5d5f-4fcf-a157-b37da7366d14,8efcc62d-9ef1-4694-a9c7-1641056e1830,Technical Support,Policy issue,Management,Resolved
23a72e46-c6ab-4e0a-ae6a-8f25e1926837,cd95c10d-cf03-4fab-a17f-3e1b7dc99ed6,294495bf-0636-4674-a3ff-7c4285053169,Billing Inquiry,Customer request,Management,Resolved
bf86e8b5-9ee6-4efc-aca2-d33e9ec486f5,2b3cae4a-ba75-4c38-90ac-69d677510617,d11fad05-6201-4331-9fdd-f4c06c867216,Technical Support,Agent not skilled,Specialist,Closed
bd916b91-339b-469d-8e3c-3b4382d274ad,74f9f416-f9f1-4f95-b1f3-e490e383a3f7,543b3983-27ac-4728-a821-9b1336c45489,Billing Inquiry,Customer request,Specialist,Resolved
56356bea-2e1d-4804-bbc4-a49a1b01d0ad,9af020e6-8d4e-4c45-820e-206d4cc595ee,1e10509f-c019-4397-a894-ca7888d03824,Complaint,Policy issue,Specialist,Closed
155148bb-f94b-4701-b798-f3c3e533d92c,54010758-3222-47fb-b55e-8b2d3b3992d4,5298630c-c165-4d22-a873-41b4e12922d8,Complaint,Policy issue,Specialist,Pending
5277edf6-c25e-41cb-a638-031caf383dc4,c1569367-3c6b-419a-bc65-2387ec1aa0d2,94c687f9-4e8f-49f3-888a-52d277c6400f,Complaint,Customer request,Specialist,Pending
e7f10823-1a40-44db-b8fa-2e65cb920f74,bb7bccc4-9af9-44cc-9f52-c2c9e3f51ba7,77e2e96c-646a-4c08-8c7c-f673b36a1782,Technical Support,Policy issue,Management,Pending
5991481c-ef57-4ec5-bf70-39193c2b2179,fa89d116-ee9b-49fd-96b8-bcc7bd072013,72503b9b-88b1-4ff8-9651-0b3a9a308760,Technical Support,Agent not skilled,Support,Pending
60d330c8-3355-42d5-9635-956e3ec88608,57617475-f560-4491-899c-27ba7db9e00c,020d76d7-b613-47b3-ab2b-f5031e87c4bb,Billing Inquiry,Customer request,Management,Closed
b9a43e63-789f-4bd0-a4e7-d24efc1869a3,529575f7-cdd1-47cd-8177-46f4f4929a20,655f947c-38c8-4d7a-956d-e4264d58a9cc,Technical Support,Policy issue,Specialist,Pending
3f9d0993-a9d2-4867-82ca-27b453d1feff,454524ab-b836-452d-a8ef-f011905553d6,d53eda02-5361-4472-a0e9-4bd8f667ad71,Technical Support,Agent not skilled,Support,Pending
05bc49a8-5a2b-4713-85d8-a2908259c534,880798ab-0338-4900-91d8-7c57a524b548,25bd6d87-6c9b-4288-9cad-24cd9b000873,Technical Support,Policy issue,Specialist,Closed
13c2e092-b38e-41c6-ad57-1be2fc8c2d07,dad3929e-30f4-4269-9292-7ca11f2ba2ca,a091eaa4-6cb8-4baa-91cc-0a6d9e5ed2a5,Complaint,Policy issue,Support,Resolved
8db3613d-41a8-4ebb-beca-a9011964b53e,742d2676-dbbb-4aec-818b-31a13cd1751a,63ec7ac0-2775-4ddc-9e93-9f99b38589c2,Billing Inquiry,Customer request,Management,Pending
35b08591-f66c-4099-aff2-60e3be9c1b05,931229b3-f153-4dfa-8773-67bac7acb40d,a67c4992-f5b3-41a2-a113-71fd17914a16,Billing Inquiry,Agent not skilled,Support,Resolved
d23965fe-5bd7-4b5b-9af3-fdee9a1f7df2,5f6eecff-d2c0-42dc-b6ee-d89f63624b6e,ba19b86c-0535-4adc-b9d6-82c18d9dc6c6,Billing Inquiry,Customer request,Support,Pending
8f1e2e32-93d2-4174-88b0-692b33174b71,f6457dc9-1a1e-45e5-9695-4302f010f8f9,61deb3ab-40cd-486c-8583-14bab5c57943,Billing Inquiry,Customer request,Support,Resolved
b8b0587d-b403-4e5b-917a-1bcf617d9ddc,e2936f08-fd2c-444e-9d13-3d2836d7d31d,490d89cb-a2cc-4766-add5-200069925cce,Billing Inquiry,Customer request,Support,Resolved
154c0a31-6c5a-43db-90c2-57b3658cb1a4,d76ef421-934c-41bf-949d-1a83444f1927,fce065eb-400d-4bbe-a759-c54b6472885f,Billing Inquiry,Customer request,Management,Pending
06437d41-9ca1-4ed5-aacf-92eaed01a3d8,d9ce5035-ed59-4ca5-b4c0-fdb722546840,e66d3e2e-2f1f-470c-9883-445d059939f1,Billing Inquiry,Policy issue,Management,Closed
39d12deb-7105-4b18-9eb7-db41820e3457,bee30d19-fef2-456e-b9c6-c07fc78a2e5d,443ef843-ade0-41de-ba9d-bd2b5d9e384c,Billing Inquiry,Customer request,Specialist,Resolved
f6a2e1c6-325e-443f-bf5b-94c310e37d95,dad16a76-246a-4853-a33c-734465f07b18,d57b3b9b-339a-49fd-873a-372e6fb86a9a,Billing Inquiry,Agent not skilled,Support,Resolved
19f6f45d-acc9-48cd-9dd1-52c47e077fe3,45861ea4-ff23-4612-82a0-01274df3dd07,2455a06a-9386-4797-befb-08235fadce62,Billing Inquiry,Agent not skilled,Specialist,Resolved
336ff1a0-cd61-492d-948d-8e54a03135a4,f99104b8-7707-4ab4-8728-10818f83bd00,ce132314-585a-4f54-b15b-e1e114531bc7,Billing Inquiry,Agent not skilled,Management,Resolved
d287ebe6-6310-41c6-ac73-08996ea4a1e2,38669371-da3b-422f-a3dd-f3e7342d22a8,fcf26f16-eb35-4f2c-b72a-3d2fa04a2e71,Billing Inquiry,Policy issue,Specialist,Resolved
f4aeaec4-0167-4acd-b24d-b0ab6a9c6f4c,92f259dc-70d1-4e6b-b2b3-c76577d3dfbd,7581c3ea-90cf-4d91-b2f4-db4b4a202be5,Complaint,Agent not skilled,Management,Pending
315ac70d-3dac-4237-a890-6327e7ba3216,e6ca9683-5349-4c6e-a993-a0c8e0730143,94add0f6-73bf-4c88-b501-d6d5c4025259,Technical Support,Customer request,Support,Pending
60fb452e-ba72-4b79-8783-71601f452382,7325ed3e-6a44-43ff-bc62-dc7643272988,3a4de636-6ced-480e-a1f3-50d38407564b,Technical Support,Policy issue,Specialist,Pending
c64acf8c-0e14-4c75-a0e2-398f24295807,510b731b-c0df-4bc8-9064-cf012751a6dd,64cf9fa9-4a6d-412f-a943-75432bc092ab,Complaint,Policy issue,Specialist,Closed
2398a446-b56b-4c25-af14-38dc0d761637,fc276c71-b691-4c30-af73-803d243f0af9,a2bda33c-5c5f-42e9-a596-b6613a9a2d57,Technical Support,Customer request,Specialist,Resolved
c9e6deb8-46cf-41e6-87d5-ce0d1c479716,31e982b4-705e-40af-97e9-9c3401204645,d3c822e0-7855-4649-8ba0-1d6204bc5098,Technical Support,Customer request,Support,Resolved
5b2fad59-4c69-4daa-8fb5-df77f223acb9,2abc4c8c-cb9a-45d6-b09c-eda1a5c6642d,26d934d6-21ab-4689-807a-1d91f472838e,Billing Inquiry,Policy issue,Support,Resolved
74b797da-d581-4461-9d46-8511f985b2ff,c758a497-a148-437e-93a8-f866b8169a0e,2928cabf-21ec-419f-963f-5c0233eaec0b,Billing Inquiry,Policy issue,Support,Resolved
