call_id,customer_id,abandoned,abandonment_reason,call_duration_before_abandonment_(mins)
58742046-dcbc-44c7-b92e-d98ba1069ce5,b7699377-07e8-4f59-a46e-b83b0f954acd,False,,
b7e6d66f-3842-484a-990e-6100cad62947,02f21830-5d5a-409c-8c06-6a7cb9a18a24,True,Answered by Wrong Department,
8bea1276-11c3-4a72-ac2d-7603be1e1836,2af31c63-57db-4902-bd71-05e0672e655d,True,Not Interested,1.0
5a76f07d-69fa-4363-a851-984a639580ca,182ae03d-c5bd-4b22-9908-1cd4c6ce3299,True,Long Wait Time,7.0
f605cd22-e40a-4d71-a327-3e75eefb4c2c,ff123527-6462-4964-8fe7-769d02e27a0f,False,,
635cc704-99ed-4f6b-8d1c-de3a4f6c2175,7f502e30-b908-439f-84e0-99b7d7955051,False,,
98fc341c-25c2-4512-84f9-ad47f48bd156,48d3aa03-c505-4d5a-ae8c-219dbdcca45f,False,,
4b386de3-9a65-4661-9119-f440903de978,7a0a8416-12ed-4ac7-9ebe-f2bb67e25c66,False,,
ab4e4fd2-7212-460b-9e7c-95bd7e21c43d,f95adbee-47d9-4672-837c-f0a5a7d4ee27,True,Answered by Wrong Department,
e70b416d-7284-42bf-9281-43d79d83c25b,796a241b-c141-41b3-b628-dff082ca5f22,False,,
f49bf21f-dde8-4f6e-986f-7132b3b138ce,7d157ed4-f10b-49d7-a95c-3f0a783449b6,False,,
95f16326-27a4-476a-ae73-eb7c1a435b64,22740ec0-c502-43cd-a34a-d767030a1c0f,False,,
319c7f38-c4aa-48b4-bc03-7610389f46da,8bcb111c-ccb2-4b32-bd41-77f45b8d5ed1,False,,
6177379d-28b0-4b9c-83bf-4bea95faccb7,59d644e3-41f9-40b1-ac7e-ddc44760ec68,False,,
2ac6e5da-a520-4ad6-8574-2402e56241d8,3e2756b1-6fc8-4bc7-84f5-4ee4641a3a48,True,Answered by Wrong Department,
53f89bdd-7550-4c94-b0b0-484b5e071d6b,677f97a6-a723-4a7d-b5ee-f737f6d1572d,True,Long Wait Time,
37fb3fe9-7ff5-49a8-81d5-736e9616eb60,7289e262-6765-493c-bcee-b066d3d63c43,False,,
4ea36b9b-c64b-4693-9138-f55597e3575a,95516070-1e05-4836-a6be-251ba4d4c9d2,False,,
5fb5168c-2922-4020-a74d-381415c341cf,cc6b51ba-9dd3-433f-8006-b5fd89c8ebb9,False,,
401c9ead-efdf-4ed6-8599-314151c5e4c6,f1f60e76-c161-49b7-b481-61058f0f3f9b,True,Not Interested,
6d9cd51f-ccfd-459f-9b04-23c7b68ebf07,4dff87f3-ebdd-4f94-8cae-1799adeeaf57,False,,
b7185340-7060-433b-9fda-de608c5ef7db,0a73fc60-f00d-4cee-86c5-95a7196f6807,False,,
7ca5340a-522c-4642-beb4-87c5357be693,ba16d3f9-0e2b-4a44-aca7-d0f5ce6b105e,False,,
a253ee96-e988-40fe-a78b-243d524a52aa,0b36668a-6708-4f4a-8a3d-dd971fa10d5c,False,,
3a89ba12-7f83-4d40-b573-90345d841a4e,ecd6fabc-9f23-4649-a339-504b515b8496,False,,
b97ac87e-5eb3-4e46-a253-f07592265f63,5ef9df70-6f25-4eb8-853b-9b813494c415,False,,
ee94aece-d7b8-4bb4-a580-71fccf6c7432,f73e899f-7b90-4757-b6da-545039a29976,False,,
2fb75af8-a0e9-41a1-b18c-00e7294fe5c1,add36960-0fc0-4549-b194-a44dba49bc9c,True,Answered by Wrong Department,
d9af9fed-6078-4c2c-a1cf-5a79528a4a1e,3ab6521d-3775-4e10-8d3c-18ecb6193d96,True,Answered by Wrong Department,
3fa1af95-fae2-46b1-8f28-ad9a749076d5,7c4ac479-55f5-40e1-bf70-a30144f633cd,True,Long Wait Time,
5987fe66-270f-47ab-a338-f8e0c47a4bc3,6cc5f4b5-9055-4bbb-9c05-79d20eae0d1f,False,,
e533a3c9-7f03-49ca-8485-41d8e44c4eb1,ac7a0597-dc94-4fc8-9c3b-7d8b8581ba98,False,,
a4756fe4-aab4-45f2-98af-10c68f1c1ddd,103f3c85-902a-4563-98af-09b779c4c1d1,True,Answered by Wrong Department,
a00bd78a-842a-43de-8765-f04473c604a3,1d2b2150-78f1-4d23-a56b-ccdb5236e80b,True,Long Wait Time,
38ff05aa-41c7-4038-8ea0-04398d358911,cf5d340a-b1b5-49c6-8ffa-6ce1fb692f89,False,,
c02170c8-789a-4231-940d-d45fb6fb0886,8db361d9-c7b0-4f00-b79e-9b6208368c44,False,,
648437cc-3147-4cc2-8952-151867bf4433,26ff0288-9edb-41bd-b52b-b600f24c9de1,True,Answered by Wrong Department,
2d2598f5-8870-45ea-bc47-4863067bc7fa,6a922295-d50a-44b2-a16e-0e6fc3b129d8,False,,
acffe7d8-25c4-4b2e-b799-5139ad6d9724,c2275d87-cfbe-42a5-abed-fc9da6b2dcce,False,,
de84199d-7f03-4802-a21b-6a6df7a9268d,53588b2b-b2b0-416d-b6d3-ce05527bdd40,False,,
f4ec732b-867d-4724-9547-081a82847020,11128d0f-ab1d-480b-854c-c4b71d783c10,False,,
3e923f32-fba7-43c3-9563-37bdd9e36ef8,164e7ddc-bd5a-48e3-b78c-841a7e95dfdd,False,,
a45d3e5e-5906-45d6-a009-ed76ca572c21,b2fd5308-9405-42dc-8321-ef10162acbc4,True,Long Wait Time,10.0
25fdf435-d5aa-44e8-aa4c-3757b4a331ad,32f7ff67-a237-4956-803d-f7da3ee9c5b1,True,Long Wait Time,
9f2c7333-cd64-4f67-ab12-a28a4e5388ca,6e3a89c2-1789-48c1-a3e2-f610493c660b,True,Long Wait Time,
0fbd9fa9-7793-4bd9-a1f6-7b222dc7bde2,881a8dda-65c0-4920-a78a-80c3a96ae677,False,,
51f14f0b-6532-40c1-9db1-dee21b9c730b,7fb19ee4-edfc-4fc7-a754-9bb187f61fe7,True,Answered by Wrong Department,10.0
5e1bb542-c814-42a2-b107-e5b39e9d6799,8dfa6491-16b6-41b7-bf77-860219f719c5,True,Long Wait Time,5.0
03859734-d753-4bcb-95c9-f35bd4d6bce7,4f397a6b-e258-48b9-916c-7a65e6c5d197,False,,
5f22c553-28ca-4d3f-ba5c-1ef00600f1d6,85ee0796-ee21-4348-ae67-921e710b2904,False,,
8b2cdd0e-a48e-4da6-a927-5c27a7990567,66c8dabb-c218-4c8f-b9d4-7397497f9687,True,Long Wait Time,
08aaa2f1-bb10-428e-b0ba-1d09a67d5fa1,0ddb59f4-3786-4527-982a-cf56342bd75f,False,,
1b2b39ff-b7d2-4439-a62f-2d452d3dccdf,f085e96e-9bdf-4f28-8d4a-8a75593387d7,False,,
50f172fc-0dbf-41fa-9999-414793edda7e,295e9189-2cc7-4308-b4c5-341f7e3ef13f,False,,
97953c3f-2b4c-4d67-81a2-5d774eac4f91,8b6154de-963d-423d-b328-2de82570ba54,False,,
cc7a7dfa-4611-49f2-beda-f0f598d92658,3071dbd5-37c4-4afc-b174-c139cb955bd1,True,Long Wait Time,3.0
ff0749dc-3862-4c6e-8a44-bf9880ca9926,d0ef1127-690b-40ce-b0cf-4bb5c3452999,False,,
339590ad-8b08-4963-af2b-0bdb8f0a6b6f,c8acf054-77a9-4172-a3d8-66777f197bf2,True,Long Wait Time,
e3e50198-4305-4590-b9a0-c422adefa217,eb1aed8b-cae2-48bc-8f89-d660346ec1ba,True,Not Interested,
45be4401-4f61-4403-bc0f-bf4fed236975,92f7c593-67ba-4bf8-b8d6-91ffe1569206,True,Answered by Wrong Department,5.0
20b95386-b58b-4755-a390-ac7d84daf803,608f9067-62b0-4038-b2a7-4cb15b60776e,True,Long Wait Time,6.0
e2ff2147-60ec-49e7-84e7-08d58086605e,d032ca7f-3a43-49ed-9419-7eb81baa048d,False,,
602e4202-49fd-4030-8189-0e15263a3436,95411bac-84a9-4083-8482-7b8ca0aad501,False,,
8156d79c-04e0-45f2-a6b1-f54ef2f9a4c3,1ab490e3-af16-4839-bd8e-d0aa4179b573,False,,
9505c0e2-b9a6-4f79-b453-2e90cce78002,67f95194-025a-4ed9-86ba-c03c61832d63,True,Not Interested,
11b36a47-bb93-4155-b0cc-5981118b5101,82800db5-704a-4efe-8481-75f83c70549e,False,,
635131e9-bd1d-4f36-9fa7-fa3a0254da9b,ebbd26a8-867f-46f4-9d88-173b3f78c588,False,,
f287affc-ae2c-4ca3-bd0b-ad110dd5abda,7523d8b3-823a-45dd-8148-78a29cb9251c,False,,
78af4163-98ac-466e-b090-b49029d3c831,83904fad-012f-4bba-8437-c0b332e65192,False,,
e6ebf5ce-39c7-4e48-af38-c0d030c37632,e4ae6e45-7e92-4cb1-829a-b51ed10ee494,True,Long Wait Time,
2f324615-068a-4733-a68b-3373b8ea0405,7a3172f6-aec6-452a-9c19-3de88695959a,True,Not Interested,
a3648f26-50f3-462f-9fe0-ba33bccc3b19,fe3da8fc-2175-4a1b-b6d0-2d0d449cd72a,True,Long Wait Time,
43e0ce63-e20b-4156-bb34-b07ef89c0ce0,40798586-4f13-472e-8315-4107ae2c22a9,True,Long Wait Time,
fc67b35b-9465-45b4-9921-e3f9a2ff9d19,6984dc20-aa78-4c63-9695-00f37862f2a2,True,Answered by Wrong Department,8.0
368a141a-3ead-4edd-b4b6-12ad649709cd,8b34e52e-1ceb-4d0d-bf09-116ffca4b928,False,,
e673a7f4-893f-4edf-b1a2-56fa5067534e,de3b4d10-44ce-40ff-ba60-8da9809f85a5,False,,
4453e283-2cae-4e1b-b875-255d8eebe43f,ce319dfd-5c39-43a5-a674-311a058c4909,False,,
8d7801f5-3f39-442c-97a3-e0d6e8475ec1,2b8d3254-9afa-424d-b818-930e87ad31c4,True,Not Interested,
f8c61fe9-f05a-4549-8197-597b9909b643,3778fc64-484a-4408-aacf-b24082295074,True,Not Interested,3.0
52da14c3-c297-49ad-95f3-cbab893efc1c,790f1aca-d9a5-4990-9f4a-3deffcb3431b,True,Answered by Wrong Department,
93ddb55b-bafe-4c6d-9f45-ec80e243f560,dddad89b-8a06-4f54-9b89-014031253f68,False,,
cba48d0e-a5d2-4402-894c-4842dd4bef3d,dd7642ae-e6ba-426d-bba5-474cbb58a6b8,False,,
1a347fae-f060-4c86-92e4-f1e8c9e36d75,10debdc0-c5ee-4380-9bf0-599046a9a55b,True,Answered by Wrong Department,
6cd34d4b-1b6b-4bb3-87fb-bd19d55222ee,5f09bea0-86e4-4d98-bdc2-d05d38408304,False,,
813b2fab-62be-4ecc-a5d4-9cab35064835,234818a5-675c-49b4-9727-8c944447fbbe,False,,
5d7221e5-f765-4789-96fb-bf53fda1d88c,4f67597a-d5a1-4144-a62b-01ac890de495,False,,
7cffa81a-f2bc-4950-81e9-1cb7ec52e8a5,36a9bda1-1488-444b-8d20-08943f4a4624,True,Answered by Wrong Department,
c98687b9-308f-4d22-be4c-dd5d1644dc59,69190727-2748-490a-8ad9-1c7e7a5196d8,False,,
20490df4-c33d-4b8c-a553-ff21d7b9d2bb,360090ce-1cad-4d92-873c-8c51410f487a,True,Not Interested,
f0cb81fa-5510-4e4a-8342-46eaa1c25a6d,c1f9cb1e-504b-4cd3-809c-007e29ff4206,True,Answered by Wrong Department,1.0
5080a0c7-2645-48d8-b633-fbcdff609de4,e2b84ceb-b748-46d2-98a5-cca5411340a4,True,Long Wait Time,
118a52f1-9841-491a-8109-96bb7f91269d,d099dd16-1f5b-4d29-bddb-f4ea9ed0ba30,False,,
2ccb508b-2ef0-4bd9-baed-65b72a27810f,cfd0fda4-34b0-4b0b-b1f7-03043393ce18,True,Answered by Wrong Department,
acabd933-e747-48fb-8333-5b6499dd30e5,327ac9ac-a7ca-4cfa-b431-ecf2e46b987f,False,,
b094b361-b4c1-4ef1-9a0b-791ce6d3c769,dbeb52f7-ba00-4ea4-b212-68ed86bda954,False,,
fb6ec6b4-02a8-4c5f-b460-b9844ed48c3e,4a98c9f6-8b73-4537-93af-cdcab2696946,False,,
5de43053-6373-4cbb-92d6-3b4685e8c2c9,05f79138-2657-4fd2-ac2c-926410d18ab2,True,Not Interested,2.0
62f76c6b-cb92-4592-b0a8-7f5f1eb686e8,1f89aa16-b4ea-4449-bcb6-76fc5fd71a55,True,Answered by Wrong Department,
148accf7-bbde-4655-9f0e-6e934db4f440,49193969-a849-415d-806a-2e81b09acd3c,False,,
2b27d457-0e35-4c94-8247-7b77ee7be1ee,8aadf719-4e43-468b-8ffd-c244127224ed,True,Answered by Wrong Department,4.0
8e0e4b88-f9e0-47e3-b788-41922c2fc7aa,8ba3e9e3-5f56-495f-9905-4d8623d1fdaa,False,,
78365073-0e1b-4758-9f8a-b420a8314ef4,fd1ead6b-0a5a-41df-84cc-f6ba376f2536,True,Not Interested,6.0
3d741370-aaab-4c89-80ff-1f9f026fcb5d,07c1d08f-7286-4cec-9cf6-59eb1319db85,False,,
d1e450bf-97a3-4516-9a12-61f2f0c7eb62,8c812f4f-b6b9-4f50-bb0e-5a37c1eb337f,True,Long Wait Time,
8ad3f534-da8c-4df7-b421-550c3b525de7,74b5b2c7-a0b7-411b-912d-0431767004ff,True,Long Wait Time,1.0
d238c569-ea40-4041-a00a-c44d608706b3,de919d56-28c5-42e3-bfc2-1b5b050ccc42,False,,
0a4fc7ad-6566-47ba-bd8d-4b63bc2c4d54,ef1edaff-4be3-441d-8200-4aa84840dcdd,False,,
110369eb-602f-4705-a51b-4248c06d156f,4fd19f51-80c4-4346-852b-817912afdcd1,False,,
704d2cd7-2398-4d43-8252-dcbd8b3da9e5,8471927b-8e5f-4628-a436-84ef711585a4,False,,
0746794f-46ca-4dc4-a5b3-033c29e1a683,e3ad2534-632a-4581-97b9-41ebdfb1633d,True,Long Wait Time,5.0
5f6ecd9e-31d3-4e25-b3fb-e914380ff07f,5476b046-55aa-455d-9323-0b089b63ff87,True,Not Interested,4.0
89272333-8625-424f-ac3b-bc2975a8fec6,8a393ece-346f-48f2-b168-eec7cf93ec92,True,Long Wait Time,7.0
0a86901c-1148-4f3b-8b82-592079e41c61,3ffd4935-bc8b-4e36-802c-5c12a2ff75b3,True,Answered by Wrong Department,
915f5bf7-3faa-4a79-99f3-cb028cd24175,3637bbf8-d8ee-45f1-a2e1-df3ec7c52649,False,,
6b5ef862-3020-4479-aafa-59992971517b,5b554b2b-b77e-4015-86a4-ff8ca37d9fa1,True,Not Interested,7.0
a160f673-cea7-48d7-b783-41fbc31abc26,b0e81af5-ea6f-425a-8fef-5843de1d47f1,False,,
25c93ec9-b37e-4c94-9845-00a590f31b40,455c5ae0-df8d-4b69-94d1-ed4755c65b8d,False,,
55201d68-bd45-4279-aa92-47a878109fd2,eb50cfc4-46e1-4b76-bec0-ae5c43f76417,True,Not Interested,
10ee7dcd-9b76-4f5a-b534-4bc2242d7869,93da5124-2c5a-4b68-8238-c0e14d5c39a5,False,,
e1cb2110-2921-4c7d-901a-c791650192db,cd62e499-f374-4ce8-b55a-37d36044d524,False,,
19d8e36c-0765-4eb9-ba9e-fa11f240bdf3,cb7e724a-238a-48a7-8429-8697b1ff7e5d,False,,
7442927a-14d8-41bc-ab1f-37441f090125,f14d843b-0dcf-4fa2-8070-6c8e7d9e0d19,True,Answered by Wrong Department,
0961b3bb-68fe-4307-9234-b58580164315,5d5f683d-dd08-40ef-908b-d08e5c7fc0a9,True,Answered by Wrong Department,
10238321-171d-4c62-94af-1c52812435c0,bc2014f1-d3d0-4dc0-97d0-720103e84394,False,,
875e7380-f4a7-4080-8066-fda3bfe79945,c59a9594-40c4-4c0c-8f3f-f3f3f1e26c3e,False,,
ac76cdf3-5943-4b83-993c-c5c5a71034db,0188d4ff-4699-402e-ba76-c1478b5c0d5b,False,,
aeaa92f1-7535-49b9-8f21-8330ad74f8a3,adebbdb7-873b-4b35-bebc-caf62a64db0a,True,Long Wait Time,
5f78d858-6967-4ee4-9c4c-5f629288a2cf,fe8d38d5-4350-4d50-855c-6580806a9dd5,True,Not Interested,
0c0affaf-7b65-4b26-990b-635bda23a8fd,238042e2-3eda-47fa-9bb8-73cdcc82b24e,False,,
5f6ab3f7-12c7-4491-90c2-4f344833b3f8,e28a028b-2f55-4202-a162-20dd8c41d4cb,True,Long Wait Time,2.0
29369ca9-9d8d-4e7d-ae83-68e4c9857694,005383e8-db46-4cc1-bc7d-f5307c25a1c0,True,Long Wait Time,2.0
97c27637-26ad-4a74-a738-70bb61c981fc,5a4a2dbb-0e41-48c6-bb7e-dc33f096a637,True,Not Interested,3.0
8b4696c3-bc73-49b9-a986-49026e37985e,6c453ca5-700c-4e04-b555-59a3ee293a22,True,Not Interested,7.0
258450bd-aa3a-4168-ba5c-5a0ac2ec18a8,393e81b3-d25a-43bd-84d9-237e74bdb927,True,Long Wait Time,6.0
aae2d314-7fa8-40a0-b456-90721142ec85,c6675c1b-740a-475a-8787-9b83d95736e9,True,Answered by Wrong Department,
d8ee7381-1f03-41a0-83a9-266f9bbc201a,b827469f-b900-484e-b108-f6a74b686e14,False,,
d73f402b-e40a-45bc-9604-e98ce9d9f7d5,79d9f0b3-9072-4fa1-bc6b-c8b700b0fed3,True,Long Wait Time,8.0
3844136c-51fd-449b-a2f3-8b74eb09df7e,600dd403-e5dc-4db3-9ee8-434f41fe49df,False,,
0f7c2949-07b8-4b75-99c3-09073c9feefe,5600e425-4c0a-4c61-aeed-14c7f71449d8,True,Not Interested,
a84af25c-62d4-4515-94b5-568d2507baaf,802b7995-cc8a-4660-8f21-00f293fa0324,True,Answered by Wrong Department,7.0
27edb614-ac3b-4f01-9782-9531fd455279,72c94f69-8d34-4148-ad48-3200c404d700,True,Long Wait Time,1.0
19dcb326-b872-4b15-bd10-c7db57b6437d,f8fa8da8-0d42-4268-b0ef-17c29b8032d5,True,Long Wait Time,
e65b34fa-391c-4158-a31f-769106147cbf,7be45778-e5aa-4394-ba6f-2893c9685a3a,False,,
ba8b2cbf-772d-4dd7-814c-4a713422d664,aea81888-cdff-439e-ab5e-cec78ee77d21,True,Not Interested,8.0
f7631cc1-53fc-4da9-a1f2-f95c3ea4d901,a90c7c44-e861-4092-82ff-c8145be199ab,True,Not Interested,1.0
a435b758-5818-4b76-ae0e-d581641d539a,5843d39e-141d-4781-97f3-b78d93695adf,True,Long Wait Time,
c9468acd-73c4-41e3-b94e-0999d8647131,591be8d0-d718-45e3-a217-15285de485c3,True,Long Wait Time,
221a8248-dbde-4980-b5c1-b8aac8cfb7ae,ed326afc-bc55-4a16-874d-c3ec5b932e93,False,,
96e20f8d-4ea6-4fe9-b376-762ece5f99a9,1212e753-d335-4d1f-ab01-eaa6c2bde1a0,False,,
4bdf38b8-95dc-4617-9f31-0665bd0ffe1e,84725fc0-79d3-439e-9bd6-aa5e8310a271,True,Not Interested,8.0
1814693e-4cf0-4ced-9de6-718b53254706,0cb51c35-24ca-4066-ab70-a94befafe6d7,False,,
e154872f-6153-4246-b433-680f187e27e3,fdc2e2c8-9cb9-4296-855d-df62adf424d3,True,Answered by Wrong Department,
070b373d-4d97-4f61-9fcc-7d661674b7d9,c95f366b-ffc6-402a-b4af-a24f848c609e,False,,
313ab92d-67c3-417e-b1ee-c77f602ea857,9790164d-3dbb-4fcc-9331-ced50416312b,True,Answered by Wrong Department,
34adc4b0-0426-480d-aa5f-e6c701e40f64,92f07b7a-a2bf-49e0-bcf9-996cba2abbb5,True,Answered by Wrong Department,9.0
cd0235c6-c33a-4726-bd45-3338d443433c,caa5db0b-3281-4122-9f39-f593cee76539,False,,
e686ec42-349f-4343-9959-acb0b74ba55e,fca34250-a570-4c11-9a10-582ed1397636,True,Long Wait Time,9.0
1ff5f363-4ea3-40cd-8dba-6f729f04f608,cd76d257-36b8-4450-bbeb-6eaba1e2a64c,True,Long Wait Time,
19c121d4-4efd-4780-9ba2-e0637105965e,6e2eb231-7c23-4e9e-8703-140e60404b84,True,Not Interested,3.0
702aa40c-9c10-4a2a-a88b-b5437665def9,6feefbd4-dffc-41e6-8308-217578e85526,False,,
fc2569a6-737f-4e9a-9b13-5ea603f1772d,fa035c56-030b-47bb-a29f-fc781cff0647,True,Not Interested,
8ba0332f-e86d-48eb-bbf0-f3d783f39630,1d4c858c-0441-4e4f-8420-4110786d0d30,True,Long Wait Time,6.0
838e5ba0-d246-4ebb-922f-8ef539ce4eb6,2da7e51a-e80a-4ed9-955a-e11a978af6b7,False,,
9acdbaef-ece3-4f55-8b2a-2e844b1296fb,4954a5b2-73a3-4b1e-b880-e5e1ae16c6ea,False,,
ac09dc87-ee3d-463f-9424-d891f641e122,3343d0ca-4f2c-4d8a-b265-4f61f4437c7b,True,Answered by Wrong Department,
37f27689-ea8b-47d6-b4bf-a61ce7df6240,998f4f60-0b86-4d5f-89cd-b5aa67a8cfcf,True,Long Wait Time,6.0
00a757ce-5fe3-433c-80d9-48a00e60c7dc,06c40a48-d93b-4e40-9ad9-ccadc651e6d7,True,Long Wait Time,8.0
547da060-31a5-4f23-a35d-90d4eba2bdc4,28fa305d-b860-4dcc-a6b6-acf7ad32d00b,True,Long Wait Time,
2ed6d6a9-f17f-4f93-aa0d-ee2221135190,b093a24d-196c-4d98-b528-ab557a69ae94,False,,
426b0fbd-291d-4895-b3bd-ada7deb880c8,d75ea9cf-7c55-44b7-a897-a7b84d0c30ac,True,Not Interested,
ac67f6a9-be80-4369-9b5d-94aa57b83743,badf968b-bf30-4aa4-b081-dcd84f73a0aa,False,,
8f086c04-6d55-4be4-85a1-e1dafbb357cf,9053ca41-7a58-4f79-984a-d0bcc2a15d0d,False,,
69019f0e-71c4-4b14-bc00-9e15c086dc44,499183dc-ad95-465b-b75e-978dbfc37e10,False,,
cb7ab471-6da0-4d72-8918-e19dcdc47f0d,ffd211b4-8ddc-4ca6-b53d-1acffc9475c3,False,,
c3a3fa6b-b277-4b20-ac5d-5a9387a5c429,a60bd730-1ada-466f-ab0e-ed2e7796589e,False,,
2ad5df9c-3bd7-40f0-b16a-554b19c95ecc,e2285283-4833-4db6-bf78-5c67cd128114,False,,
d03e27f6-970e-42c3-89f6-681ba967fb84,68841119-34f3-42d1-95ec-93ed2720b45f,True,Answered by Wrong Department,6.0
17ee44be-6b20-44b6-a6b7-afe571c3d60e,497457a3-48ed-4e4c-ae7f-3a9d3e0d75de,True,Answered by Wrong Department,
ec890f8a-1a95-406c-92d9-e86005eb857c,591ba7bd-e4f1-48b8-9081-ef9978aadb18,False,,
7309e65e-6000-4be0-875f-4aee4093689d,42048881-2a94-4918-a141-f97a8d8aba1c,False,,
6dd66cf2-0f5c-4318-8e59-9e6b2b38842c,d2b3d2ff-f730-40bb-99af-490a7b8d29de,False,,
dd7639cd-d189-46fa-bb7c-f9d1822cb2ad,69e824c1-d284-41eb-8303-224626056e32,False,,
29de0f8e-c961-4e02-bee9-1bf8c89a69c0,f5c0d42f-3b4d-40e8-8427-2c01c84eccd1,True,Not Interested,8.0
1f2500ae-3ac5-4a69-99ae-a50b59e698b1,3f05a800-a7dc-4ccd-94b5-7912517f2435,False,,
fe468fb2-e1ba-419c-8cce-9597b73da91a,beb818d9-55f3-4a6d-8fc7-3cf173bbdfe5,False,,
f88bef06-415e-4f29-8d0b-896dbc4d49d5,eab844f9-cfd4-4601-8aac-04fbfbd0f13b,True,Answered by Wrong Department,
89e62cc3-6eee-44af-90cb-d9332477f8ae,15826d45-722d-4e38-a1f2-cab8c1f807dd,True,Long Wait Time,10.0
33291aae-5ea7-4d58-a83b-494157a97934,385608af-261a-42e5-b170-dd839d1e5e0b,False,,
ec6621ac-f3ca-4e1f-80cb-717045b4166c,d4d0c67d-d1cf-468f-946d-9396b5c01659,False,,
9a47a1f3-1df3-48b4-8150-4edb8c65f176,ba696704-1894-4b20-9745-4044bf3e063c,True,Long Wait Time,
474fe64a-a47e-4d46-9b69-cf907ca7cd65,90450fee-5c55-42fe-bdb1-007f314ce845,True,Long Wait Time,
83f19784-defc-44d9-8f87-ae963e9677bd,25a5fed8-e38f-4269-b851-075c61310bf7,False,,
10c63ad4-931b-40b6-a57a-c4d0909f8f67,c497670f-e687-41c3-942a-b06858373b6e,True,Long Wait Time,
baf2bc54-89fa-4558-bf59-bafb5f1d681c,e45fc199-fbe7-4d00-8a4e-a39def994442,True,Not Interested,8.0
b63725aa-128e-4d8c-9f3c-6820481606c6,935df9db-fa34-4e25-9e26-739dd1ddbf73,False,,
60e8605d-5487-4514-9d15-c40e8c5868c5,4f72bfaf-103e-446a-8e08-f0820579b252,True,Not Interested,
1ee6598b-6268-44fe-a1e9-1068049f74ce,71aaa7dc-8449-4763-ac9c-eaac79f8375c,False,,
6afb9b36-7ba6-4e10-84a5-89d5e694a04e,4a0de0d2-5e98-44bd-894a-07346a2ac43d,True,Long Wait Time,
af35074a-7cc1-4577-aaa7-728e427b9951,89e1c0e3-f890-4abd-9966-8c099efff093,False,,
170f21cc-0637-42ba-bae7-b9aa7f8417ed,9a70535e-d417-4249-bc79-7721b49b8d44,False,,
5e65ba93-71a2-4133-b64c-c8beaab217de,620960cc-ab89-4ed4-885c-35fb4ec0639c,True,Long Wait Time,
4960daa8-e7b7-47b3-878e-7df02820b7d7,66e3cdeb-1afd-44b5-a673-5e12232120ca,False,,
ae08acda-85f6-4758-87c6-82f4e07436bc,eae721c2-a750-4ac7-92b1-68251bbe8129,False,,
eb3ce35f-818e-4482-ae40-19c10fda5b08,a54c5ee7-b48e-4f62-8327-81a54111a9b3,True,Not Interested,4.0
7196b191-2648-41d6-9215-837d1f88cdc3,e670811c-102b-43db-8e59-ccd96ec4d45e,True,Answered by Wrong Department,
ebb7686e-9446-4e88-8661-ef841ce72ae9,b5a0e2fe-668d-45d7-88f9-f2cb61a130d2,False,,
747f85dc-1441-43cd-b7a0-b1612dd25a69,33e3f77c-cce9-448a-ab76-0c938d50201c,True,Answered by Wrong Department,7.0
886420f5-1572-41a4-a129-a5968eeb2369,137656cc-c39f-46aa-b8d8-894a8d85a7ab,True,Long Wait Time,
2b5625d3-f397-4d73-b3ee-3e7c6e22942d,95e4d7c4-f2e4-4dbe-a82b-508a11dfd5d1,False,,
7a629b77-2464-4988-80c5-1d75cd1ab636,7f4d48c4-a504-496e-b7b5-a8d9ee07fec0,True,Not Interested,6.0
2ec7dc39-5368-49ff-a4af-6b3bd87ec985,b7ad33b0-e507-43e3-9d09-cc6aae97243b,True,Long Wait Time,10.0
7c925c92-925e-4646-9d6e-f2ddeaa56069,0c5ab40b-44eb-4e63-95eb-602f5b4dee28,True,Answered by Wrong Department,
ced3cca5-ef88-454c-9d52-015bfec6bf66,a293bcfe-ba90-4109-91ef-538a727b46d9,True,Long Wait Time,
0d4a2a84-f68f-435c-be1c-b7d3492a9c0f,40a50413-c0c8-4822-8643-bcff70ca14d7,True,Long Wait Time,7.0
bfa80fb1-05bf-4851-840e-4b9a3307f44f,df4bda4b-db40-45f8-807f-c8a1472ecf60,False,,
83c16037-2208-450f-87a4-0879c6cd1d70,994eaaa5-153a-4a9c-a5ac-53d794e9649f,True,Long Wait Time,5.0
15e56941-333d-4ab8-9c7a-36a1e4b86f6f,c1ca247b-c6fa-4c01-ab4c-6eabf9b38594,True,Answered by Wrong Department,
545c7518-28e6-4fc5-8b64-07a32b4e0d66,13e02d4d-e646-455a-93dc-26a816b5f5ab,True,Answered by Wrong Department,6.0
8ab107b8-498e-44cc-9bf2-3bccb0528623,05c758aa-5a37-4f9f-9fbe-daa2e32c9843,False,,
e503650d-3ec9-49a6-b351-3044a4f7d033,4a19a121-1566-4425-b2bc-ac4a457fd705,True,Long Wait Time,6.0
3ddfa9cc-316e-4f7b-ac86-2500712683aa,1e1242d5-fa0b-47ca-91bc-d136e3d6dccd,False,,
4c9b64d7-efe1-4556-8c2e-42fcdb941f04,0148ff97-ffcb-4448-a229-9c8ec55ad780,False,,
251f0834-9fbc-4cc8-ae60-6b0b65434ce7,dc880e6c-4e4f-4abd-8751-9441f5853caa,False,,
